Date,Open,High,Low,Close,Adj Close,Volume
"Apr 1, 2025",22.06,23.52,21.58,21.77,21.77,-
"Mar 31, 2025",24.11,24.80,21.67,22.28,22.28,-
"Mar 28, 2025",19.08,22.18,18.92,21.65,21.65,-
"Mar 27, 2025",18.36,19.28,17.95,18.69,18.69,-
"Mar 26, 2025",17.23,19.07,16.97,18.33,18.33,-
"Mar 25, 2025",17.58,17.77,17.02,17.15,17.15,-
"Mar 24, 2025",19.13,19.14,17.46,17.48,17.48,-
"Mar 21, 2025",20.02,21.14,19.15,19.28,19.28,-
"Mar 20, 2025",19.52,21.17,19.30,19.80,19.80,-
"Mar 19, 2025",21.84,22.10,19.42,19.90,19.90,-
"Mar 18, 2025",20.83,22.57,20.41,21.70,21.70,-
"Mar 17, 2025",22.89,22.95,20.32,20.51,20.51,-
"Mar 14, 2025",24.35,24.36,21.48,21.77,21.77,-
"Mar 13, 2025",24.92,26.13,23.46,24.66,24.66,-
"Mar 12, 2025",26.88,26.91,23.89,24.23,24.23,-
"Mar 11, 2025",27.94,29.57,26.18,26.92,26.92,-
"Mar 10, 2025",24.70,29.56,24.68,27.86,27.86,-
"Mar 7, 2025",24.85,26.56,23.09,23.37,23.37,-
"Mar 6, 2025",22.60,25.92,22.39,24.87,24.87,-
"Mar 5, 2025",23.03,24.84,21.37,21.93,21.93,-
"Mar 4, 2025",22.96,26.35,21.71,23.51,23.51,-
"Mar 3, 2025",19.83,24.31,19.25,22.78,22.78,-
"Feb 28, 2025",21.21,22.40,19.05,19.63,19.63,-
"Feb 27, 2025",18.25,21.47,17.67,21.13,21.13,-
"Feb 26, 2025",18.96,20.06,17.83,19.10,19.10,-
"Feb 25, 2025",19.09,21.48,18.85,19.43,19.43,-
"Feb 24, 2025",18.08,20.24,17.31,18.98,18.98,-
"Feb 21, 2025",15.63,19.03,15.28,18.21,18.21,-
"Feb 20, 2025",15.61,16.63,15.12,15.66,15.66,-
"Feb 19, 2025",15.14,15.96,15.05,15.27,15.27,-
"Feb 18, 2025",15.57,16.03,15.35,15.35,15.35,-
"Feb 14, 2025",15.08,15.42,14.74,14.77,14.77,-
"Feb 13, 2025",15.97,16.33,14.98,15.10,15.10,-
"Feb 12, 2025",15.91,17.18,15.64,15.89,15.89,-
"Feb 11, 2025",16.13,16.42,15.75,16.02,16.02,-
"Feb 10, 2025",16.58,16.61,15.70,15.81,15.81,-
"Feb 7, 2025",15.38,16.66,14.79,16.54,16.54,-
"Feb 6, 2025",15.88,16.15,14.99,15.50,15.50,-
"Feb 5, 2025",17.54,17.75,15.77,15.77,15.77,-
"Feb 4, 2025",18.78,19.11,16.78,17.21,17.21,-
"Feb 3, 2025",20.36,20.42,17.66,18.62,18.62,-
"Jan 31, 2025",15.45,17.09,14.90,16.43,16.43,-
"Jan 30, 2025",15.93,16.42,15.32,15.84,15.84,-
"Jan 29, 2025",16.42,18.08,16.17,16.56,16.56,-
"Jan 28, 2025",18.29,18.39,16.25,16.41,16.41,-
"Jan 27, 2025",18.83,22.51,17.57,17.90,17.90,-
"Jan 24, 2025",15.02,15.16,14.58,14.85,14.85,-
"Jan 23, 2025",15.28,15.39,14.59,15.02,15.02,-
"Jan 22, 2025",14.89,15.29,14.59,15.10,15.10,-
"Jan 21, 2025",16.29,16.29,14.93,15.06,15.06,-
"Jan 17, 2025",16.19,16.23,15.53,15.97,15.97,-
"Jan 16, 2025",15.87,16.60,15.64,16.60,16.60,-
"Jan 15, 2025",19.08,19.14,15.96,16.12,16.12,-
"Jan 14, 2025",18.79,19.66,18.24,18.71,18.71,-
"Jan 13, 2025",21.18,22.04,19.15,19.19,19.19,-
"Jan 10, 2025",18.29,20.31,18.05,19.54,19.54,-
"Jan 8, 2025",17.91,19.50,17.37,17.70,17.70,-
"Jan 7, 2025",16.48,18.90,15.79,17.82,17.82,-
"Jan 6, 2025",16.77,16.87,15.71,16.04,16.04,-
"Jan 3, 2025",17.66,17.94,16.11,16.13,16.13,-
"Jan 2, 2025",17.21,19.50,16.96,17.93,17.93,-
"Dec 31, 2024",17.39,17.81,16.68,17.35,17.35,-
"Dec 30, 2024",17.21,19.22,16.44,17.40,17.40,-
"Dec 27, 2024",15.38,18.45,15.29,15.95,15.95,-
"Dec 26, 2024",14.99,15.93,14.55,14.73,14.73,-
"Dec 24, 2024",16.97,17.04,14.27,14.27,14.27,-
"Dec 23, 2024",18.09,20.02,16.74,16.78,16.78,-
"Dec 20, 2024",24.14,26.51,17.82,18.36,18.36,-
"Dec 19, 2024",21.61,24.12,20.16,24.09,24.09,-
"Dec 18, 2024",15.57,28.32,14.82,27.62,27.62,-
"Dec 17, 2024",14.98,15.94,14.78,15.87,15.87,-
"Dec 16, 2024",14.37,14.69,13.99,14.69,14.69,-
"Dec 13, 2024",13.57,14.25,13.24,13.81,13.81,-
"Dec 12, 2024",13.73,13.95,13.39,13.92,13.92,-
"Dec 11, 2024",14.42,14.43,13.52,13.58,13.58,-
"Dec 10, 2024",14.30,14.54,13.86,14.18,14.18,-
"Dec 9, 2024",13.36,14.23,13.35,14.19,14.19,-
"Dec 6, 2024",13.62,13.74,12.70,12.77,12.77,-
"Dec 5, 2024",13.46,13.70,13.26,13.54,13.54,-
"Dec 4, 2024",13.16,13.61,12.89,13.45,13.45,-
"Dec 3, 2024",13.38,13.77,13.19,13.30,13.30,-
"Dec 2, 2024",14.08,14.10,13.30,13.34,13.34,-
"Nov 29, 2024",14.00,14.15,13.49,13.51,13.51,-
"Nov 27, 2024",14.28,15.13,13.96,14.10,14.10,-
"Nov 26, 2024",14.95,15.03,13.88,14.10,14.10,-
"Nov 25, 2024",15.23,15.72,14.54,14.60,14.60,-
"Nov 22, 2024",16.67,17.56,15.24,15.24,15.24,-
"Nov 21, 2024",17.10,17.99,15.73,16.87,16.87,-
"Nov 20, 2024",16.19,18.79,16.04,17.16,17.16,-
"Nov 19, 2024",15.44,17.93,15.37,16.35,16.35,-
"Nov 18, 2024",16.60,17.00,15.35,15.58,15.58,-
"Nov 15, 2024",15.02,17.55,14.56,16.14,16.14,-
"Nov 14, 2024",14.17,14.32,13.59,14.31,14.31,-
"Nov 13, 2024",15.09,15.26,13.77,14.02,14.02,-
"Nov 12, 2024",15.09,15.37,14.69,14.71,14.71,-
"Nov 11, 2024",15.33,15.56,14.89,14.97,14.97,-
"Nov 8, 2024",15.13,15.33,14.66,14.94,14.94,-
