Date,Open,High,Low,Close,Adj Close,Volume
"Aug 25, 2025",570.4000244140625,573.2899780273438,569.1599731445312,570.3200073242188,568.2101440429688,34044700
"Aug 22, 2025",564.6699829101562,573.989990234375,563.27001953125,571.969970703125,569.85400390625,51502100
"Aug 21, 2025",564.3499755859375,566.489990234375,560.97998046875,563.280029296875,561.1962280273438,46436900
"Aug 20, 2025",568.3300170898438,568.4500122070312,558.8400268554688,565.9000244140625,563.8064575195312,76781100
"Aug 19, 2025",576.3900146484375,576.5599975585938,568.25,569.280029296875,567.1740112304688,53752600
"Aug 18, 2025",576.4400024414062,577.77001953125,575.239990234375,577.1099853515625,574.9749755859375,29831000
"Aug 15, 2025",579.7999877929688,579.8400268554688,575.5700073242188,577.3400268554688,575.2042236328125,49480200
"Aug 14, 2025",578.280029296875,581.8800048828125,577.9099731445312,579.8900146484375,577.7447509765625,45425000
"Aug 13, 2025",582.760009765625,583.3200073242188,578.9400024414062,580.3400268554688,578.193115234375,41209300
"Aug 12, 2025",575.1599731445312,580.3499755859375,572.489990234375,580.0499877929688,577.9041137695312,42143300
"Aug 11, 2025",574.6900024414062,576.7999877929688,571.5700073242188,572.8499755859375,570.730712890625,33112900
"Aug 8, 2025",570.4500122070312,574.77001953125,570.1500244140625,574.5499877929688,572.4244995117188,35255500
"Aug 7, 2025",571.6699829101562,573.3200073242188,565.1099853515625,569.239990234375,567.1341552734375,44463000
"Aug 6, 2025",561.1099853515625,567.760009765625,560.6300048828125,567.3200073242188,565.2212524414062,41823700
"Aug 5, 2025",565.3900146484375,566.5599975585938,559.72998046875,560.27001953125,558.1973266601562,48666600
"Aug 4, 2025",559.0499877929688,564.3200073242188,558.9500122070312,564.0999755859375,562.0131225585938,47669800
"Aug 1, 2025",558.8300170898438,559.02001953125,551.6799926757812,553.8800048828125,551.8309326171875,69400800
"Jul 31, 2025",574.5399780273438,574.6300048828125,563.8699951171875,565.010009765625,562.9197998046875,64613600
"Jul 30, 2025",568.1799926757812,570.6199951171875,565.0499877929688,568.02001953125,565.918701171875,43433800
"Jul 29, 2025",570.760009765625,572.1099853515625,566.530029296875,567.260009765625,565.1614379882812,45463300
"Jul 28, 2025",567.739990234375,569.0399780273438,566.8699951171875,568.1400146484375,566.0381469726562,31498700
"Jul 25, 2025",564.9299926757812,567.7000122070312,564.27001953125,566.3699951171875,564.2747802734375,30630800
